Industry type,Industry,ERA species ID,CAAB code,Scientific_name,Common_name,IUCN system,Number,subspecies,EPBC status,Seabird,Migratory listed,Marine listed,Cetacean listed,Bioregional_conservation_status,Type,Report_Table_Num,F Overall Risk,F Overall Risk table reference,Tentative final risk score,Tentative final risk score table reference,Risk Score,Potential_Impact,Potential_Impact_Significance,Consequence Score (1-6),Notes,EIA assessment,"Bookmark name in Tess' ""BASS STRAIT"" folder",Not seabird,Not seabird
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Thalassarche eremita,Chatham albatross,Terrestrial/Marine,,,Endangered,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Thalassarche impavida,Campbell albatross,Terrestrial/Marine,,,Vulnerable,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Thalassarche melanophris,Black-browed albatross,Terrestrial/Marine,,,Vulnerable,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Thalassarche salvini,Salvin's albatross,Terrestrial/Marine,,,Vulnerable,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Thalassarche steadi,White-capped albatross,Terrestrial/Marine,,,Vulnerable,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Fregetta grallaria,White-bellied Storm- Petrel (Tasman Sea),Terrestrial/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Halobaena caerulea,Blue petrel,Terrestrial/Marine,,,Vulnerable,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Macronectes giganteus,Southern giant-petrel,Terrestrial/Marine,,,Endangered,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Macronectes halli,Northern giant-petrel,Terrestrial/Marine,,,Vulnerable,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Pelecanoides urinatrix,Common diving-petrel,Terrestrial/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Pelagodroma marina,White-faced Storm-Petrel,Terrestrial/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Pterodroma leucoptera,Gould's petrel,Terrestrial/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Apus pacificus,Fork-tailed swift,Terrestrial,,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Ardenna carneipes,Flesh-footed shearwater,Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Ardenna grisea,Sooty shearwater,Terrestrial/Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Ardenna pacifica,Wedge-tailed shearwater,Terrestrial/Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Ardenna tenuirostris,Short-tailed shearwater,Terrestrial/Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Stercorarius antarcticus,Great Skua,Terrestrial/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Haliaeetus leucogaster,White-bellied Sea- Eagle,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Pachyptila turtur,Fairy prion,Terrestrial/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Pachyptila turtur subantarctica,Fairy prion (southern),Terrestrial/Marine,,,Vulnerable,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Pandion haliaetus,Osprey,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Actitis hypoleucos,Common sandpiper,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Anthochaera Phrygia,Regent honeyeater,Terrestrial,,,Critically Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Arenaria interpres,Ruddy turnstone,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Botaurus poiciloptilus,Australasian bittern,Freshwater/Marine,,,Endangered,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Bubulcus ibis,Cattle egret,Terrestrial,,,Listed,Not seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Calidris alba,Sanderling,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Calidris acuminata,Sharp-tailed sandpiper,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Calidris canutus,Red knot,Terrestrial/Freshwater/Marine,,,Endangered,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Calidris ferruginea,Curlew sandpiper,Terrestrial/Freshwater/Marine,,,Critically Endangered,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Calidris tenuirostris,Great knot,Terrestrial/Marine,,,Critically Endangered,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Calidris melanotos,Pectoral sandpiper,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Calidris ruficollis,Red-necked stint,Terrestrial/Marine,,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Callocephalon fimbriatum,Gang-gang cockatoo,Terrestrial,,,Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Calyptorhynchus lathami lathami,South-eastern glossy black cockatoo,Terrestrial,,,Vulnerable,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Charadrius bicinctus,Double-banded plover,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed as Charadriidae,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Charadrius leschenaultii,Greater sand plover,Terrestrial/Freshwater/Marine,,,Vulnerable,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Charadrius mongolus,Lesser sand plover,Terrestrial/Freshwater/Marine,,,Endangered,Seabird,Listed,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Charadrius veredus,Oriental plover,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Charadrius ruficapillus,Red-capped plover,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Dasyornis brachypterus,Eastern bristlebird,Terrestrial,,,Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Eudyptula minor,Little penguin,Marine,,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Falco hypoleucos,Grey falcon,Terrestrial/Freshwater,,,Vulnerable,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
Oil/Gas,Gbenergy: Golden Beach Offshore Drilling ,,,Gallinago hardwickii,Latham's snipe,Terrestrial/Freshwater,,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,Table 4.8 EPBC Act-Listed bird species that may occur in the Project area and EMBA,,,,,,,,,,,https://resources.vic.gov.au/__data/assets/pdf_file/0008/954332/GB-Energy-Golden-Beach-2-Offshore-Appraisal-Drilling-Environment-Plan-Summary.pdf,,,
